filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H
B22-250\01051.png,0.0282771,14.244496,81.0,12.435074,0.000117804404,0.004027946
B22-250\01052.png,0.031538665,15.085408,100.0,13.449173,0.00012773852,0.0036066025
B22-250\01053.png,0.02730292,12.553594,81.0,10.6809845,9.1162714e-05,0.0024901195
B22-250\01054.png,0.029503524,13.942261,81.0,11.640106,0.00011627794,0.0028294176
B22-250\01055.png,0.028060973,15.39178,100.0,12.437714,0.00014067676,0.003701215
B22-250\01056.png,0.028752804,13.7048235,81.0,11.465866,0.000109790526,0.0029617301
B22-250\01057.png,0.029480696,13.83374,81.0,11.355896,0.00011610382,0.0028005855
B22-250\01058.png,0.027045488,13.71405,81.0,11.36731,0.00011554556,0.0064316834
B22-250\01111.png,0.021410704,10.791514,49.0,9.480194,5.92116e-05,0.0016157129
B22-250\01112.png,0.037234306,15.333684,100.0,13.038559,0.00013004383,0.0035772938
B22-250\01113.png,0.034144104,14.705704,100.0,12.301529,0.00012601705,0.004079756
B22-250\01114.png,0.03592658,14.9913025,100.0,12.713776,0.00012663117,0.0035412756
B22-250\01115.png,0.038081884,16.172064,121.0,13.9110565,0.0001413995,0.0051155305
B22-250\01116.png,0.036839783,15.529083,100.0,13.434479,0.00013601404,0.0049650893
B22-250\01117.png,0.0390203,16.7806,121.0,14.474503,0.0001523349,0.005769534
B22-250\01118.png,0.039707124,16.93155,121.0,14.763702,0.00015153753,0.005580918
B22-250\01119.png,0.03878641,15.838115,100.0,13.539764,0.000135621,0.0050971257
B22-250\01120.png,0.03628224,15.637065,100.0,13.8914795,0.00014170032,0.007997928
B22-250\01121.png,0.037513435,14.4443865,100.0,12.013702,0.00014652754,0.0036868204
B22-250\01122.png,0.037658393,16.244074,119.6875,14.360458,0.00015434148,0.006495297
B22-250\01123.png,0.03834194,16.815588,121.0,15.211868,0.0001600468,0.007959387
B22-250\01124.png,0.036885798,16.804724,121.0,15.218124,0.00015514731,0.012278095
B22-250\01125.png,0.034641266,15.228154,100.0,13.67485,0.00013672884,0.0082748905
B22-250\01126.png,0.027160645,12.606781,64.0,11.117752,9.4568575e-05,0.0046164063
B22-250\01127.png,0.034246504,15.262166,100.0,13.828049,0.00013427075,0.008421566
B22-250\01212.png,0.04935193,17.147516,121.0,14.082565,0.00016260083,0.004305982
B22-250\01231.png,0.03171587,14.290273,100.0,12.965118,0.00012379482,0.003067453
B22-250\01232.png,0.033527613,13.977905,81.0,12.465317,0.00011638706,0.007824961
B22-250\01233.png,0.026070297,11.943929,64.0,10.536087,8.28365e-05,0.003774462
B22-250\01234.png,0.028091729,12.826294,81.0,11.3198395,9.81847e-05,0.003595727
B22-250\01235.png,0.031143606,13.79073,81.0,12.350098,0.00011650298,0.004691041
B22-250\01236.png,0.034576178,16.625092,121.0,13.451523,0.00015242244,0.008725977
B22-250\01237.png,0.034112036,15.907689,100.0,13.205612,0.00014127819,0.0060073603
B22-250\01238.png,0.034745216,16.345993,121.0,13.496277,0.00015237527,0.008271751
B22-250\01239.png,0.035339057,13.9795885,100.0,11.635345,0.00011516518,0.0017423856
B22-250\01240.png,0.029967487,12.721904,100.0,10.462875,0.00010923978,0.0045121466
B22-250\01241.png,0.03682232,15.742879,121.0,13.225189,0.00014957131,0.004346934
B22-250\01275.png,0.030593455,13.143443,81.0,10.881958,0.000105663086,0.001762791
B22-250\01276.png,0.029775083,15.113622,100.0,12.631226,0.00013142808,0.014042346
B22-250\01277.png,0.031027615,15.484136,100.0,12.895859,0.00013470535,0.012995642
B22-250\01278.png,0.03295976,16.185013,100.0,13.1901245,0.00014524441,0.007843643
B22-250\01279.png,0.030228198,15.024602,100.0,12.585587,0.0001298101,0.004051079
B22-250\01280.png,0.029741585,15.1758375,100.0,12.660934,0.00013330561,0.009441438
B22-250\01281.png,0.026919305,12.893219,81.0,10.746292,9.92883e-05,0.013637379
B22-250\01282.png,0.029267788,14.6080675,100.0,12.321915,0.00012332643,0.008838693
B22-250\01283.png,0.029291153,14.887105,100.0,12.49559,0.00012999948,0.006700136
B22-250\01284.png,0.023905516,12.117055,64.0,10.570328,8.763014e-05,0.002607821
B22-250\01285.png,0.031382322,14.958847,100.0,13.310532,0.00013647892,0.004055972
B22-250\01286.png,0.024627626,12.524658,64.0,11.081055,9.109655e-05,0.003648857
B22-250\01288.png,0.030422509,13.834488,81.0,11.204697,0.00012305353,0.004006585
B22-250\01289.png,0.03060466,14.858968,100.0,12.407486,0.0001331066,0.007622546
B22-250\01398.png,0.019924164,11.377599,49.0,10.38623,6.3575586e-05,0.047032367
B22-250\01399.png,0.03323859,14.225398,100.0,11.925934,0.00011370231,0.00849144
B22-250\01400.png,0.033236682,13.883296,81.0,12.022125,0.00010500391,0.015730225
B22-250\01401.png,0.033393383,13.09373,81.0,11.323761,9.892153e-05,0.008152937
B22-250\01402.png,0.035585105,13.761734,100.0,11.513123,0.00011092675,0.0033171815
B22-250\01405.png,0.023271024,12.167455,64.0,10.638397,7.94405e-05,0.02653144
B22-250\01406.png,0.033463538,13.234543,81.0,10.846512,9.736667e-05,0.009644875
B22-250\01407.png,0.034049034,13.444026,81.0,11.466309,0.00010468173,0.008033517
B22-250\01424.png,0.019982398,11.849797,49.0,11.181259,6.4162705e-05,0.08877235
B22-250\01425.png,0.026091576,12.897008,81.0,11.497574,9.240994e-05,0.019984964
B22-250\01426.png,0.030466616,14.656453,100.0,12.879028,0.00012035915,0.0069255373
B22-250\01427.png,0.020801723,11.747914,49.0,10.975143,6.280261e-05,0.10152904
B22-250\01428.png,0.026753962,12.688568,64.0,11.288498,8.734151e-05,0.03695061
B22-250\01429.png,0.022031367,11.866536,49.0,11.027145,6.601722e-05,0.09064851
B22-250\01446.png,0.022908986,12.586635,64.0,11.5529175,7.051285e-05,0.091928154
B22-250\01447.png,0.02143544,12.657323,49.0,11.726517,6.461043e-05,0.16394636
B22-250\01448.png,0.020688772,12.317592,49.0,11.625916,6.36434e-05,0.13722315
B22-250\01449.png,0.022508562,11.509303,64.0,10.192993,7.268837e-05,0.0135062905
B22-250\01450.png,0.021999538,11.914815,64.0,10.795013,7.732221e-05,0.026107462
B22-250\01451.png,0.025005162,12.030858,64.0,10.524445,8.225642e-05,0.012431022
B22-250\01452.png,0.017831326,10.984782,49.0,9.945084,5.9020116e-05,0.038170926
B22-250\01453.png,0.01891774,10.474193,49.0,9.18959,5.5566386e-05,0.045256387
B22-250\01454.png,0.019658804,10.788457,49.0,9.6562805,5.9050864e-05,0.04181225
B22-250\01455.png,0.022547424,11.410731,64.0,9.995224,7.10643e-05,0.012641961
B22-250\01600.png,0.014478505,10.524124,36.0,9.797714,4.6024164e-05,0.15639007
B22-250\01601.png,0.014558971,10.591182,36.0,9.951889,4.6549332e-05,0.13897991
B22-250\01602.png,0.014120102,10.4709425,36.0,9.741013,4.5426954e-05,0.15382613
B22-250\01603.png,0.014037311,10.555435,36.0,9.869202,4.4676508e-05,0.15567267
B22-250\01604.png,0.014123023,10.583588,36.0,9.913757,4.3853786e-05,0.16215664
B22-250\01605.png,0.014293194,10.553197,36.0,9.851669,4.475512e-05,0.15607277
B22-250\01606.png,0.017396033,10.306137,49.0,8.802429,6.0139922e-05,0.046712242
B22-250\01607.png,0.016879737,10.680242,36.0,9.785568,5.5564982e-05,0.038136505
B22-250\01608.png,0.017185986,10.655559,36.0,9.893845,4.9777555e-05,0.05265953
B22-250\01609.png,0.0183205,10.706248,36.0,9.844467,5.5278928e-05,0.03131915
B22-250\01610.png,0.021745682,11.008647,49.0,9.655716,6.5179716e-05,0.008171546
B22-250\01611.png,0.019247591,10.840693,49.0,10.034027,5.4310723e-05,0.027870558
B22-250\01612.png,0.016887963,10.688252,36.0,10.0177765,4.8579142e-05,0.09630456
B22-250\01613.png,0.021906376,11.150676,49.0,9.855972,6.778749e-05,0.0059973663
B22-250\01614.png,0.023234189,11.684102,64.0,10.22348,7.67649e-05,0.008107451
B22-250\01615.png,0.023828685,11.949611,64.0,10.504623,8.001283e-05,0.0046862857
B22-250\01626.png,0.019123614,11.176254,49.0,10.144623,6.1527935e-05,0.018915407
B22-250\01627.png,0.019605458,10.8484955,49.0,9.548721,6.1708386e-05,0.012500821
B22-250\01628.png,0.028994739,13.44133,81.0,12.012161,0.0001020181,0.015749607
B22-250\01629.png,0.024385989,11.825821,64.0,10.288666,8.144966e-05,0.006911777
B22-250\01630.png,0.029884636,13.437724,81.0,11.673096,0.00010422297,0.012972934
B22-250\01631.png,0.024187148,11.884735,64.0,10.463638,8.412033e-05,0.010074811
B22-250\01632.png,0.022930205,11.857951,64.0,10.6644745,7.5774165e-05,0.01839818
B22-250\01633.png,0.019434988,11.068634,49.0,9.894943,6.4675434e-05,0.04038168
B22-250\01634.png,0.017758548,10.324356,49.0,9.349426,5.4586213e-05,0.023550294
B22-250\01635.png,0.016594231,10.244614,36.0,9.226807,5.0869898e-05,0.017445942
B22-250\01636.png,0.018331707,10.095998,49.0,8.670593,5.487602e-05,0.0048819734
B22-250\01637.png,0.018298805,11.035527,49.0,9.978012,6.456561e-05,0.025553104
B22-250\01638.png,0.017224967,10.853831,49.0,9.868835,5.934653e-05,0.048366517
B22-250\01639.png,0.018710911,10.624852,49.0,9.471466,5.7619432e-05,0.03685514
B22-250\01640.png,0.019530952,11.27296,49.0,10.278534,6.323485e-05,0.042910002
B22-250\01641.png,0.024484158,12.382675,64.0,11.180649,8.274686e-05,0.018138442
B22-250\01709.png,0.019706547,11.438904,49.0,10.769333,5.7136735e-05,0.10443015
B22-250\01710.png,0.018324852,11.289393,36.0,10.697159,5.434076e-05,0.102950275
B22-250\01711.png,0.02080661,11.447047,49.0,10.648514,6.0756138e-05,0.0724709
B22-250\01712.png,0.02299714,11.445088,49.0,10.369232,6.6220906e-05,0.041418962
B22-250\01713.png,0.02537918,12.66537,81.0,10.914307,9.57921e-05,0.015983228
B22-250\01714.png,0.020074666,11.148015,49.0,10.29007,5.9867714e-05,0.04522179
B22-250\01715.png,0.023365557,11.344482,49.0,10.086761,6.811673e-05,0.020005882
B22-250\01716.png,0.022321522,11.262654,49.0,10.177017,6.5406406e-05,0.02922725
B22-250\01717.png,0.020038426,11.36797,49.0,10.6662445,5.8245038e-05,0.07607036
B22-250\01718.png,0.02610749,12.505971,81.0,10.947281,8.862862e-05,0.011687027
B22-250\01719.png,0.022532284,11.9054,64.0,10.906647,7.2694245e-05,0.04393658
B22-250\01720.png,0.03102994,13.093231,81.0,11.420319,9.1815775e-05,0.0033312202
B22-250\01721.png,0.03138095,12.552719,81.0,10.862152,8.2014725e-05,0.009472754
B22-250\01722.png,0.034002542,14.631805,100.0,12.862137,0.00011133013,0.010434032
B22-250\01723.png,0.029606521,13.557286,81.0,11.819199,9.9739314e-05,0.011371693
B22-250\01724.png,0.019673347,11.446797,49.0,10.676773,5.8831924e-05,0.09476538
B22-250\01742.png,0.024541378,13.724742,81.0,12.322739,0.00010554082,0.016413352
B22-250\01744.png,0.02290678,12.594472,64.0,11.300461,8.7971566e-05,0.030977517
B22-250\01745.png,0.022048056,12.520767,64.0,11.48024,8.035473e-05,0.07180019
B22-250\01747.png,0.017653525,11.027206,49.0,10.33905,5.6383476e-05,0.07844578
B22-250\01748.png,0.01831597,11.00977,49.0,10.272659,5.7018e-05,0.07441646
B22-250\01749.png,0.019571543,11.096405,49.0,10.208862,5.9775957e-05,0.04620164
B22-250\01750.png,0.019505262,11.529744,49.0,10.706024,6.232977e-05,0.061096832
B22-250\01751.png,0.020027459,11.518677,49.0,10.751434,6.319754e-05,0.042683728
B22-250\01752.png,0.01907444,11.037801,49.0,10.306137,5.5854554e-05,0.048559833
B22-250\01754.png,0.02103573,11.386403,49.0,10.542343,6.404091e-05,0.049925126
B22-250\01755.png,0.018728554,11.358582,49.0,10.793457,5.953074e-05,0.084556706
B22-250\01756.png,0.018906653,11.583644,49.0,11.004929,6.356173e-05,0.0838896
B22-250\01757.png,0.026647568,13.1752825,81.0,12.027771,0.000101862286,0.0069623226
B22-250\01759.png,0.018695533,11.03803,49.0,9.97345,6.4980966e-05,0.04278723
B22-250\01760.png,0.019159794,11.151601,49.0,10.33931,6.1699706e-05,0.04579628
B22-250\01761.png,0.016280115,10.608607,36.0,9.910873,5.0971976e-05,0.04665471
B22-250\01762.png,0.016305923,10.92719,36.0,10.333038,5.22558e-05,0.13071507
B22-250\01765.png,0.017538846,10.986801,49.0,10.281509,5.4802338e-05,0.055085465
B22-250\01766.png,0.0197379,11.025269,49.0,10.032242,6.432062e-05,0.03854849
B22-250\01767.png,0.021654785,11.482219,64.0,10.2144165,7.850889e-05,0.010130014
B22-250\01768.png,0.018389463,11.024226,49.0,10.078918,6.0624257e-05,0.06813604
B22-250\01769.png,0.022533357,12.166087,64.0,10.8294525,8.682831e-05,0.05630801
B22-250\01770.png,0.019555569,11.811223,64.0,10.740158,7.5948046e-05,0.073787406
B22-250\01771.png,0.019379616,11.25413,49.0,10.076233,7.055555e-05,0.047596157
B22-250\01772.png,0.018054783,10.775391,49.0,9.948257,5.5594784e-05,0.07428838
B22-250\01773.png,0.017774582,10.923737,49.0,10.20755,5.5580233e-05,0.07143307
B22-250\01774.png,0.018854618,11.397583,49.0,10.727615,6.03375e-05,0.07607192
B22-250\01775.png,0.018801212,11.363048,49.0,10.626648,6.0726336e-05,0.07282743
B22-250\01776.png,0.018320143,11.203197,49.0,10.492035,5.8529447e-05,0.076677635
B22-250\01777.png,0.017591298,11.105327,49.0,10.427017,5.585948e-05,0.070939705
B22-250\01778.png,0.017223835,11.10319,36.0,10.456589,5.4215212e-05,0.0846769
B22-250\01779.png,0.01856047,11.035538,49.0,10.075333,6.6412154e-05,0.02340135
B22-250\01797.png,0.022208273,11.578883,64.0,10.186035,7.724032e-05,0.014713397
B22-250\01798.png,0.01944971,10.822612,49.0,9.650955,6.493309e-05,0.028160883
B22-250\01799.png,0.020056725,11.632457,64.0,10.39119,7.733794e-05,0.024820887
B22-250\01800.png,0.02397728,12.764073,81.0,11.558624,9.216566e-05,0.014913766
B22-250\01801.png,0.025006294,12.482585,64.0,11.17688,9.014241e-05,0.009709272
B22-250\01802.png,0.028037548,13.911342,81.0,12.649582,0.00010489691,0.01747901
B22-250\01803.png,0.030829728,14.454076,100.0,12.803177,0.00011908026,0.011474563
B22-250\01804.png,0.029973209,14.116623,100.0,12.621979,0.000112875605,0.007850211
B22-250\01805.png,0.024452627,13.328853,81.0,12.432632,9.534882e-05,0.03299643
B22-250\01806.png,0.020294726,11.631658,64.0,10.559631,7.246123e-05,0.03434124
B22-250\01807.png,0.017338991,10.16364,49.0,8.833481,5.4368447e-05,0.02188257
B22-250\01808.png,0.018773496,11.35255,49.0,10.271835,6.721634e-05,0.028398981
B22-250\01809.png,0.017971754,11.077464,49.0,10.212585,5.931509e-05,0.038025666
B22-250\01810.png,0.017012835,10.901692,49.0,10.118973,5.52855e-05,0.0655527
B22-250\02253.png,0.020864487,11.397247,64.0,9.760086,7.733958e-05,0.0036635036
B22-250\02254.png,0.019093513,10.782735,49.0,9.298462,6.795599e-05,0.0040871045
B22-250\02255.png,0.022719204,11.285492,64.0,9.849548,7.482543e-05,0.013253562
B22-250\02256.png,0.021453619,11.151576,49.0,9.986374,6.848209e-05,0.017545167
B22-250\02257.png,0.023640633,11.710292,64.0,10.468674,7.391753e-05,0.019480161
B22-250\02258.png,0.02296263,12.116139,64.0,10.659393,8.4818676e-05,0.0132725155
B22-250\02259.png,0.018902063,10.536026,49.0,8.933807,6.16807e-05,0.0030322154
B22-250\02260.png,0.019592106,10.624725,49.0,9.12619,6.390082e-05,0.003460403
B22-250\02261.png,0.01914668,10.362157,49.0,8.657669,6.20876e-05,0.0025383832
B22-250\02262.png,0.025936425,13.16393,81.0,11.805389,9.553514e-05,0.013644669
B22-250\02263.png,0.02379638,11.82813,64.0,10.486191,8.127272e-05,0.009177318
B22-250\02264.png,0.020309508,10.556905,49.0,9.214447,6.045718e-05,0.0029045881
B22-250\02265.png,0.021284878,11.914647,64.0,10.8350525,7.7567194e-05,0.034758344
B22-250\02277.png,0.027060032,12.592845,64.0,11.054489,8.870348e-05,0.006635462
B22-250\02278.png,0.022564352,11.854152,64.0,10.591873,7.54562e-05,0.0047050985
B22-250\02279.png,0.02081585,11.512288,49.0,10.497482,7.0033435e-05,0.0052101417
B22-250\02280.png,0.02134806,11.581197,64.0,10.209702,7.3608484e-05,0.004359932
B22-250\02281.png,0.020864725,11.509267,49.0,10.360199,7.076862e-05,0.0048235618
B22-250\02282.png,0.022230625,11.722936,64.0,10.527069,7.574131e-05,0.011240812
B22-250\02283.png,0.026298106,12.501912,64.0,10.782974,8.85669e-05,0.010869587
B22-250\02284.png,0.020408213,10.89978,49.0,9.375748,6.995177e-05,0.0035360572
B22-250\02285.png,0.019765139,10.436589,49.0,9.212753,5.4593016e-05,0.007081003
B22-250\02286.png,0.022711754,10.951172,49.0,9.525391,6.411155e-05,0.0018199268
B22-250\02287.png,0.022102177,11.136739,64.0,9.437454,7.562163e-05,0.001474108
B22-250\02288.png,0.019983709,10.902878,49.0,9.654694,6.623335e-05,0.0016068206
B22-250\02289.png,0.021065295,10.670171,49.0,9.401596,5.8616737e-05,0.0028788284
B22-250\02290.png,0.020369232,10.663463,49.0,9.349579,6.175133e-05,0.0018735393
B22-250\02291.png,0.02172023,11.188873,64.0,9.685471,7.537876e-05,0.0017523193
B22-250\02292.png,0.027590215,12.157161,81.0,10.472916,7.8128745e-05,0.0034049754
B22-250\02293.png,0.01999116,10.2634735,49.0,8.979187,5.808993e-05,0.0019467382
B22-250\02294.png,0.019520462,10.376002,49.0,9.129456,5.379846e-05,0.0013350875
B22-250\02295.png,0.020551383,11.122014,49.0,9.546204,7.1501236e-05,0.0045100325
B22-250\02296.png,0.021794498,10.982387,64.0,9.505615,6.9616915e-05,0.001846917
B22-250\02297.png,0.02156663,11.033605,64.0,9.341812,7.084208e-05,0.0016562832
B22-250\02298.png,0.021579206,11.1076,64.0,9.723297,6.953525e-05,0.0017524594
B22-250\02299.png,0.02811271,12.215724,81.0,10.103363,8.873703e-05,0.005364529
B22-250\02303.png,0.024899065,11.048848,64.0,9.195053,7.3572344e-05,0.0028639543
B22-250\02304.png,0.023369133,11.393474,64.0,9.775848,7.467783e-05,0.004612016
B22-250\02305.png,0.021906078,11.072876,49.0,9.742477,6.452971e-05,0.00585224
B22-250\02306.png,0.021082103,10.992244,49.0,9.667496,6.7134904e-05,0.00664289
B22-250\02307.png,0.02214843,11.379756,64.0,10.099701,7.0451366e-05,0.005891558
B22-250\02308.png,0.02273959,11.307231,64.0,9.534576,7.553739e-05,0.002615143
B22-250\02309.png,0.03144312,13.87355,81.0,11.870407,0.000106021645,0.0029617888
B22-250\02758.png,0.020774543,11.465449,49.0,10.502167,6.194845e-05,0.052118022
B22-250\02774.png,0.016566753,11.017471,36.0,10.466324,5.1072173e-05,0.11484887
B22-250\02828.png,0.023917735,12.212204,64.0,10.500809,8.857371e-05,0.007889219
B22-250\02829.png,0.02405876,12.17158,64.0,10.462677,8.894682e-05,0.0066361004
B22-250\02830.png,0.023876846,12.301422,64.0,10.395416,9.140395e-05,0.008956285
B22-250\02831.png,0.023788929,11.830719,64.0,10.126205,8.3987274e-05,0.014892088
B22-250\02835.png,0.025075853,12.325276,81.0,10.495453,9.4540184e-05,0.001970575
B22-250\02836.png,0.0266034,12.81129,81.0,10.816986,9.909869e-05,0.0025913287
B22-250\02837.png,0.026869774,12.278427,64.0,10.714981,8.784322e-05,0.0037995437
B22-250\02838.png,0.027122915,12.938746,81.0,10.975311,0.00010157647,0.0039601885
B22-250\02839.png,0.026381254,11.845988,64.0,10.097473,8.009332e-05,0.0030365498
B22-250\02840.png,0.019506752,10.86026,49.0,9.90126,5.770766e-05,0.011712773
B22-250\02841.png,0.01907736,10.971558,49.0,10.163254,5.7398385e-05,0.04513383
B22-250\02842.png,0.024422705,11.44398,64.0,10.113983,7.1781884e-05,0.0026357481
B22-250\02843.png,0.025126398,12.525182,81.0,10.156906,0.00010973491,0.002372584
B22-250\02844.png,0.02554822,12.271831,64.0,10.919693,8.8102744e-05,0.003269135
B22-250\02845.png,0.023281157,11.765782,64.0,10.585815,7.7102806e-05,0.008322012
B22-250\02846.png,0.026648343,12.307027,64.0,10.6558075,8.614286e-05,0.0028088614
B22-250\02847.png,0.02429229,11.50916,64.0,9.892807,7.649645e-05,0.0033491869
B22-250\02848.png,0.025006711,12.001531,64.0,10.501175,8.1586e-05,0.0047422308
B22-250\02849.png,0.02902764,13.377772,81.0,11.281815,0.00010585386,0.0032326805
B22-250\02850.png,0.020601928,11.050532,64.0,9.475052,6.9769674e-05,0.0070418166
B22-250\02851.png,0.0246194,11.773499,64.0,10.270004,7.991193e-05,0.0042747976
B22-250\02852.png,0.024520814,11.743596,64.0,10.141769,7.848378e-05,0.0043878495
B22-250\02853.png,0.02555561,12.752701,81.0,10.988892,9.52045e-05,0.003893113
B22-250\02854.png,0.0206756,11.128001,49.0,9.910095,6.652901e-05,0.021920905
B22-250\02855.png,0.019088686,11.00473,49.0,9.858093,6.5330605e-05,0.023650404
B22-250\02856.png,0.019511461,10.877396,49.0,9.616943,6.3298445e-05,0.007849039
B22-250\02869.png,0.022344112,11.4033,49.0,10.028015,6.960072e-05,0.006668661
B22-250\02870.png,0.020166695,10.79334,49.0,9.259125,6.831666e-05,0.009465507
B22-250\02871.png,0.023885906,12.04923,64.0,10.504395,8.346375e-05,0.010742813
B22-250\02872.png,0.022872686,11.109767,64.0,9.28363,7.664851e-05,0.0029760585
B22-250\02873.png,0.022986472,12.183426,64.0,10.547958,8.396052e-05,0.0058637504
B22-250\02874.png,0.019126892,11.219315,49.0,10.145279,6.635678e-05,0.009497846
B22-250\02875.png,0.019497395,11.330383,49.0,10.025452,7.0295784e-05,0.024458075
B22-250\02876.png,0.018151522,10.037486,49.0,8.606918,5.8007565e-05,0.0023987913
B22-250\02877.png,0.020352125,10.939484,49.0,9.524094,6.261465e-05,0.0049606413
B22-250\02878.png,0.032183647,14.280731,100.0,11.809647,0.00011353688,0.0060982164
B22-250\02879.png,0.024107933,11.604523,64.0,9.67244,7.638428e-05,0.0029387723
B22-250\02880.png,0.02029401,10.703059,49.0,9.401367,5.8436286e-05,0.0026004582
B22-250\02881.png,0.02640009,12.287236,81.0,10.115158,8.465629e-05,0.0029987586
B22-250\02883.png,0.03462726,15.078298,100.0,11.243088,0.00013740113,0.002649177
B22-250\02884.png,0.02524209,13.128057,81.0,11.237946,9.529016e-05,0.03726273
B22-250\02885.png,0.026954412,13.895935,100.0,11.0390625,0.00011400362,0.027855571
B22-250\02887.png,0.03565699,15.388763,121.0,11.029434,0.00014855454,0.0233007
B22-250\02888.png,0.031706512,16.03538,121.0,12.408096,0.0001438632,0.061987247
B22-250\02889.png,0.034421444,13.0117445,81.0,11.380188,0.00011022723,0.0058794823
B22-250\02890.png,0.023026526,9.85613,49.0,8.082397,6.968778e-05,0.001510615
B22-250\02891.png,0.023575962,10.4748535,64.0,8.604126,7.252717e-05,0.0023959894
B22-250\02892.png,0.022738755,10.662964,64.0,9.278976,6.763145e-05,0.0021168059
B22-250\02894.png,0.028259039,12.288467,64.0,10.798279,8.084047e-05,0.0070118085
B22-250\02895.png,0.027359784,11.895518,64.0,10.4206085,7.2988274e-05,0.0057702335
B22-250\02896.png,0.026011467,10.705795,64.0,8.732834,7.85922e-05,0.0041200444
B22-250\02897.png,0.019223213,10.827362,49.0,9.6645355,5.9886952e-05,0.029883409
B22-250\02898.png,0.031019866,14.365254,81.0,12.919968,0.00012811937,0.0034177343
B22-250\02899.png,0.033123672,15.412297,100.0,14.237701,0.00014254465,0.0056666518
B22-250\02900.png,0.031834602,14.844661,100.0,13.30835,0.00013683958,0.004404636
B22-250\02901.png,0.036646605,13.269562,100.0,10.38652,0.00010739136,0.0016220533
B22-250\02902.png,0.03507161,13.369487,100.0,10.79129,0.000102844344,0.0060798666
B22-250\02904.png,0.025197506,12.508433,81.0,11.052048,9.746405e-05,0.0022274805
B22-250\02905.png,0.026723087,13.12737,81.0,11.563339,0.00010808994,0.0025553715
B22-250\02906.png,0.024908543,12.455205,64.0,11.049057,9.4152754e-05,0.0024260634
B22-250\02907.png,0.029052496,12.809773,81.0,11.254959,9.895695e-05,0.003825758
B22-250\02908.png,0.030402899,13.743169,81.0,12.337952,9.932561e-05,0.006397525
B22-250\02909.png,0.029915392,13.564845,81.0,12.06871,9.981229e-05,0.004441666
B22-250\02910.png,0.033421695,14.192845,100.0,12.434006,0.00010503794,0.003342175
B22-250\02911.png,0.031851947,14.095668,100.0,12.564178,0.000102031714,0.0046327002
B22-250\02912.png,0.031786144,13.652629,81.0,12.329712,9.4199684e-05,0.005971314
B22-250\02913.png,0.031409264,12.678639,81.0,11.232666,9.812627e-05,0.005132502
B22-250\02914.png,0.04783559,17.592514,144.0,13.607391,0.00014070538,0.0022396748
B22-250\02915.png,0.022029161,11.348063,64.0,10.185669,6.957374e-05,0.0027877707
B22-250\02916.png,0.02705717,11.841207,64.0,10.246643,9.019803e-05,0.005564247
B22-250\02917.png,0.021994054,10.870605,64.0,9.415665,6.46156e-05,0.0024764792
B22-250\02918.png,0.03555727,14.91626,100.0,12.362747,0.00012640987,0.0031350728
B22-250\02919.png,0.033274353,15.391342,100.0,13.716034,0.00015637318,0.004065368
B22-250\02920.png,0.03906697,17.852259,121.0,16.14029,0.00020683711,0.0061095697
B22-250\02921.png,0.034433186,14.428126,100.0,12.784225,0.00013859296,0.003937237
B22-250\02922.png,0.033545673,15.8285675,100.0,14.476852,0.00015258929,0.0063204174
B22-250\02923.png,0.032031238,14.854477,100.0,13.130341,0.00014332583,0.004354175
B22-250\02924.png,0.026947916,12.33401,64.0,10.870392,8.273395e-05,0.0024470675
B22-250\02925.png,0.028872192,13.3229265,81.0,12.060837,9.7403274e-05,0.0027448535
B22-250\02926.png,0.02846378,12.843633,81.0,11.390121,8.7910565e-05,0.0038690285
B22-250\02927.png,0.026649237,12.3802185,81.0,10.90834,8.231109e-05,0.002258047
B22-250\02928.png,0.026802719,12.77975,81.0,11.314865,9.977874e-05,0.00452339
B22-250\02941.png,0.0359869,16.230124,121.0,13.9058075,0.00013543468,0.0043860152
B22-250\02942.png,0.034635067,15.4593,100.0,13.29097,0.00012691627,0.005240154
B22-250\02943.png,0.0347746,15.156982,100.0,12.571457,0.00012375327,0.003950714
B22-250\02944.png,0.028582156,12.781453,81.0,11.058044,9.978203e-05,0.0044486336
B22-250\02945.png,0.030613422,14.369502,100.0,12.712769,0.000117476586,0.0062202164
B22-250\02946.png,0.027849734,13.195735,81.0,11.676056,9.402815e-05,0.0044784783
B22-250\02947.png,0.044196606,18.512817,144.0,14.460922,0.00017063256,0.0021332956
B22-250\02948.png,0.026301384,11.504619,64.0,9.482376,7.95536e-05,0.0030929656
B22-250\02949.png,0.02507615,11.931259,64.0,10.537491,7.4773336e-05,0.0038652436
B22-250\02950.png,0.025523424,10.711452,64.0,8.470932,7.678555e-05,0.0023679715
B22-250\02951.png,0.04098445,16.409454,121.0,15.154846,0.00016225845,0.006601119
B22-250\02952.png,0.03850597,14.674011,100.0,13.089203,0.00013181716,0.0047538923
B22-250\02953.png,0.036142826,13.950841,81.0,12.613052,0.00011342095,0.013256816
B22-250\02954.png,0.0264287,11.080994,64.0,9.285034,7.831154e-05,0.010591457
B22-250\02955.png,0.03606254,13.983978,81.0,12.678986,0.000114389404,0.013000261
B22-250\02956.png,0.029833972,12.160192,81.0,10.371368,8.63855e-05,0.0015198754
B22-250\02957.png,0.04366249,15.911342,121.0,13.1501465,0.00012225169,0.0041941823
B22-250\02958.png,0.03928882,16.445023,121.0,13.790909,0.00013735396,0.0039485935
