filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H,Presence
B22-50_0/01342_Aug4.png,0.14962864,0.0011715242,0.017777776,0.002808295888826251,0.0005262795,0.0027678255,1
B22-50_0/01342_Aug5.png,0.17159367,0.0010876855,0.013840829,0.0028908594977110624,0.00053649757,0.0047920556,1
B22-50_0/01342_Aug6.png,0.15140384,0.0012847314,0.017777776,0.001784890191629529,0.00061435974,0.0023722667,1
B22-50_0/01342_Aug7.png,0.18614125,0.001317371,0.017777776,0.004504128824919462,0.00065259414,0.0049388697,1
B22-50_0/01342_Aug8.png,0.1600377,0.0014143685,0.019930793,0.0025267701130360365,0.00068979245,0.0021798739,1
B22-51_0/00226.png,0.1927411,0.00094057975,0.0120569,0.004226066172122955,0.0005264471,0.0021736338,-1
B22-51_0/00242.png,0.10679716,0.00096623675,0.017777776,0.0310936588793993,0.0008479825,0.0033222125,-1
B22-51_0/00317.png,0.10924584,0.0007040216,0.008135332,0.00757695222273469,0.00034000265,0.001682214,-1
B22-51_0/00392.png,0.18926573,0.0014408339,0.017777776,0.004008070565760136,0.000683703,0.0076884883,1
B22-51_0/00392_Aug1.png,0.18617159,0.0013748662,0.018838907,0.00786096602678299,0.00074737135,0.0061339904,1
B22-51_0/00392_Aug2.png,0.20358491,0.0016179729,0.023391,0.004395091440528631,0.0007587202,0.008441831,1
B22-51_0/00392_Aug3.png,0.17978305,0.0013442645,0.018838907,0.006227677688002586,0.0006691372,0.0062087183,1
B22-51_0/00392_Aug4.png,0.21102834,0.0016776699,0.022206841,0.005189546849578619,0.0007726562,0.009843049,1
B22-51_0/00392_Aug5.png,0.16892534,0.0012505988,0.016747402,0.004217414651066065,0.0006918697,0.005716007,1
B22-51_0/00392_Aug6.png,0.22641182,0.0018564764,0.027128024,0.009183238260447979,0.00088819704,0.010437802,1
B22-51_0/00392_Aug7.png,0.15341932,0.0011418824,0.016747402,0.0040846047922968864,0.00055653125,0.0052896678,1
B22-51_0/00392_Aug8.png,0.24104089,0.0019656995,0.031141864,0.008023747242987156,0.00089942245,0.012218364,1
B22-51_0/00652.png,0.2630188,0.0014422456,0.012933485,0.0,0.0006154211,0.0011776518,-1
B22-52_0/00760.png,0.024565935,0.0002682841,0.0015378699,0.0,0.00035293686,0.001956349,-1
B22-68_0/00131.png,0.18663758,0.001241022,0.016747402,0.012349095195531845,0.00058054563,0.0015829853,-1
B22-68_0/00141.png,0.112170696,0.0006962323,0.010396,0.0,0.00034707785,0.0015121386,-1
